id,tokenized_comment_text
047b26be7714316a,"['``', 'you', 'have', 'evidence', 'from', 'me', '!', 'i', 'presented', 'you', 'with', 'tone', 'of', 'evidence', ',', 'but', 'you', 'reject', 'it', 'because', 'it', 'goes', 'against', 'your', 'fictional', 'ideas', 'of', 'what', 'new', 'england', 'is', 'or', 'should', 'be', '.', 'even', 'eastern', '(', 'southeast', 'anyway', ')', 'ct', 'is', 'not', 'into', 'this', 'new', 'england', 'thing', ',', 'which', 'actually', 'shocked', 'me', '!', 'i', 'have', 'told', 'you', 'time', 'and', 'again', ',', 'western', 'ct', 'does', 'not', 'think', 'of', 'ourselves', 'in', 'this', 'ne', 'thing', '.', 'go', 'to', 'a', 'town', 'meeting', 'and', 'see', 'if', 'boston', 'or', 'ne', 'comes', 'up', '.', 'ct', 'and', 'it', ""'s"", 'place', 'in', 'the', 'nyc', 'metro', 'area', 'is', 'what', 'comes', 'up', '.', 'you', 'are', 'doing', 'nothing', 'but', 'telling', 'lies', 'and', 'spreading', 'propaganda', '.', 'it', 'has', 'to', 'be', 'because', 'you', 'dismiss', 'my', 'actual', 'facts', 'and', 'you', 'make', 'too', 'many', 'excuses', 'that', 'hold', 'no', 'water', '.', 'in', 'my', 'ct', ',', 'there', 'are', 'no', 'signs', 'that', 'point', 'to', 'new', 'england', 'or', 'boston', '.', 'our', 'signs', 'point', 'to', 'new', 'york', 'state', 'and', 'city', '.', 'also', ',', 'how', 'you', 'people', 'are', 'not', 'on', 'this', 'guy', ""'s"", 'ass', 'like', 'you', 'are', 'on', 'mine', '?', '``', '``', 'i', 'bet', 'its', 'cause', 'we', 'white', 'folk', 'from', 'new', 'england', 'hate', 'nyc', 'niggers', ',', 'like', 'this', 'spick', 'who', 'posted', 'above', 'me', '.', 'go', 'fuck', 'yourself.—the', 'preceding', 'unsigned', 'comment', 'was', 'added', 'by', '71.162.110.60', '(', 'talk', '•', 'contribs', ')', '.', ""''"", ""''"", 'i', 'can', 'only', 'assume', 'because', 'he', 'is', 'one', 'of', 'you', 'and', 'he', 'at', 'least', 'still', 'believe', 'in', 'new', 'england', 'with', 'boston', 'as', 'it', ""'s"", 'capital', '.', 'get', 'your', 'head', 'out', 'of', 'your', 'ass', '.', 'watch', 'you', 'block', 'me', 'for', 'those', 'comments', '.', 'if', 'i', 'get', 'blocked', ',', 'that', 'guy', '(', 'you', '?', 'should', 'be', 'blocked.', '``']"
04cf14506adaaf42,"['you', 'are', 'a', 'faggot', 'get', 'a', 'life', '97.102.60.171']"
050ab8da16e75307,"['once', 'again', '....', 'i', ""'m"", 'so', 'glad', 'that', 'wikipedia', 'is', 'not', 'biased', 'or', 'filled', 'with', 'retarded', 'children', '.']"
0512b588a4b80e45,"['your', 'are', 'fucking', 'gay', 'wad', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', 'i', 'fucked', 'your', 'mum', '.', 'oh', 'wait', 'your', 'gay', 'you', 'dont', 'have', 'a', 'mom', '!', '!', '!', 'hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha', 'lolololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololol', 'cuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcunti', 'fucked', 'your', 'mum', '.', 'oh', 'wait', 'your', 'gay', 'you', 'dont', 'have', 'a', 'mom', '!', '!', '!', 'hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha', 'lolololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololol', 'cuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcunti', 'fucked', 'your', 'mum', '.', 'oh', 'wait', 'your', 'gay', 'you', 'dont', 'have', 'a', 'mom', '!', '!', '!', 'hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha', 'lolololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololol', 'cuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcunti', 'fucked', 'your', 'mum', '.', 'oh', 'wait', 'your', 'gay', 'you', 'dont', 'have', 'a', 'mom', '!', '!', '!', 'hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha', 'lolololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololol', 'cuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcunti', 'fucked', 'your', 'mum', '.', 'oh', 'wait', 'your', 'gay', 'you', 'dont', 'have', 'a', 'mom', '!', '!', '!', 'hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha', 'lolololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololol', 'cuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcunti', 'fucked', 'your', 'mum', '.', 'oh', 'wait', 'your', 'gay', 'you', 'dont', 'have', 'a', 'mom', '!', '!', '!', 'hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha', 'lolololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololol', 'cuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcu']"
0512f33cf8807fa2,"['aaron', 'swartz', 'stop', 'fucking', 'reverting', 'my', 'goddamn', 'edits', '!', '!', '!', 'i', 'think', 'aaron', 'swartz', 'is', 'a', 'dumb-ass', ',', 'and', 'he', 'should', 'have', 'been', 'killed', 'a', 'long', 'time', 'ago', '.', 'i', 'know', 'where', 'you', 'live', ';', 'i', 'will', 'kill', 'you', 'if', 'you', 'revert', 'any', 'more', 'pages', '!', '!', '!', '!', '!']"
057894cf4738a5d8,"['you', 'are', 'a', 'gay', 'homo', '.', 'i', 'hope', 'you', 'choke', 'on', 'your', 'penis', 'and', 'die', '.', 'i', 'am', 'sending', 'a', 'big', 'bleck', 'guy', 'to', 'jizz', 'in', 'your', 'face', '.']"
05dbe7a437525101,"['no', ',', 'you', 'are', 'the', 'racist', ',', 'you', 'goddamn', 'neo-nazi', 'you', 'big', 'boy']"
065675c12e22e3e1,"['you', 'fascit', 'nazi', '!', 'you', 'socialist', 'bastard', '!', 'you', 'filthy', 'hippy', '!', 'you', 'dare', 'touch', 'my', 'edits', 'again', 'and', 'i', ""'ll"", 'go', 'to', 'where', 'you', 'live', 'and', 'kick', 'your', 'ass', 'in', 'person', '.', 'it', 'should', ""n't"", 'be', 'hard', 'to', 'find', '.', 'communes', 'smell', 'worse', 'than', 'slaughter', 'houses', '.', 'i', 'make', 'edits', '.', 'i', 'do', ""n't"", 'vandilaze', '.', 'get', 'off', 'your', 'high', 'horse', '.']"
065b10e83e654132,"['user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is.==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', '==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is.==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', '==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is.==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', '==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is.==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', '==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is.==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', '==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is.==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', '==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is.==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', '==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is.==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', '==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is.==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', '==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is.==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', '==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is.==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', '==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is.==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', '==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is.==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', '==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is.==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', '==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is.==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', '==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is.==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', '==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is.==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', '==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is.==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', '==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is.==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', '==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is.==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', '==', 'user', ':', 'nhrhs2010', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'user', ':', 'enigmaman', 'is', 'a', 'homo', 'like', 'mitt', 'romney', 'is', '.', 'newl']"
0661f992b32b3351,"['fuck', 'of', 'nazi', 'propaganda', 'odpierdalcie', 'sie', 'jebani', 'faszyści', 'od', 'polski', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!']"
0683f1eb0df413d1,"['im', 'sorry', 'are', 'you', 'fucking', 'stupid', 'that', 'nice', 'person', 'just', 'gave', 'me', 'a', 'warning', 'then', 'you', 'fucking', 'block', 'me', ',', 'nigger', 'cunt', 'eat', 'pussy', 'bitch']"
06960372c6ea8fa6,"['``', 'actually', 'i', 'am', 'fully', 'arabic', 'and', 'islamic', 'and', 'the', 'correct', 'spelling', 'unlike', 'how', 'you', 'stupid', 'christians', 'have', 'been', 'spelling', 'it', 'is', '``', ""''"", ""mou'ammar"", 'al', 'qadhdhaffy', ""''"", ""''"", '.', 'but', 'you', 'are', 'all', 'too', 'racist', 'and', 'white', 'and', 'stupid', 'too', 'accept', 'that124.180.159.192', '``']"
06e6b9c7a04a162d,"['pedophiles', ',', 'sex', 'criminals', ',', 'imperial', 'japan', ',', 'nazi', 'germany', 'and', 'other', 'such', 'degenerate', 'ilk', 'also', 'are', 'minority', 'views', 'and', 'for', 'good', 'reason', '.', 'and', 'by', 'the', 'way', ',', 'showcasing', 'your', 'stalker', 'skills', 'and', 'googling', 'my', 'name', 'is', 'quite', 'retarded', 'and', 'anti-social', 'behavior', '.', 'please', 'stop', 'and', 'seek', 'therapy', 'cause', 'you', 'need', 'it', '.']"
0700b07700927977,"['smallthingy', '....', '...', 'are', 'you', 'gay', '?', 'do', 'you', 'frequent', 'the', 'hellfire', 'club', '?', 'do', 'you', 'shake', 'your', 'little', 'tusch', 'on', 'the', 'catwalk', '?']"
07f1e0a1c10fcf28,"['dumb', 'niggaz', 'yall', 'niggas', 'are', 'dumb.sean', 'kingston', 'never', 'played', 'biggie.i', 'was', 'joking', 'around', 'dumbfucks', '.']"
081a5f7b052138cf,"['hey', 'roy', '.', 'go', 'fukk', 'yourself', 'you', 'gay', 'bich', '.', 'ya', 'u', 'heard', 'me', '.', 'pussy']"
08ad8be453f902fc,"['``', 'i', 'just', 'got', 'a', 'telegram', 'in', 'the', 'mail', '...', 'it', 'says', '......', ""''"", ""''"", 'gwernol', 'is', 'gay', '!', '!', '!', ""''"", ""''"", 'swear', 'to', 'fuck', 'your', 'mom', 'if', 'you', 'swear', 'to', 'tape', 'it', '.', ""''""]"
0959d4fdaf74a050,"['this', 'dude', 'that', 'blocked', 'me', 'is', 'a', 'fucking', 'cock', 'sucker', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', 'hexachord', 'suck', 'some', 'dick', 'negro']"
09a5d74443ac4b35,"['similar', 'concept', '?', 'how', 'can', 'you', 'mark', 'a', 'modern', 'day', 'nation', 'with', 'being', 'a', 'barbarian', '?', 'you', 'western', 'jerks', 'were', 'playing', 'with', 'pieces', 'of', 'shits', 'while', 'we', 'were', 'conquering', 'the', 'world', '.', 'you', 'may', 'be', 'ultra-christ', ',', 'ultra-greek', ',', 'ultra-armenian', 'ultra-western', 'or', 'whatever', 'you', 'want', ',', 'but', 'cant', 'be', 'a', 'turk.contributions/62.248.42.19']"
