id,tokenized_comment_text
048e2bdc78a2dff1,"['""\n\nhey fuck you, who the fuck checks """"phnom nam lyr wildlife sanctuary"""" for vandalism.', 'get a fucking life you turd bag""']"
0492cfd8278238d4,"['72.94.188.92 \n\nyo what the fuck is your problem fucking around with my page!', 'leave it the fuck alone!']"
0593a8a738fedf41,"['igho otegheri deletion\nwho the hell are you to decide what to delete and what not????!!!', 'you could go fuck yourself u little piece of shit..']"
05a928e4d2101d4e,"['@: nobody cares about the fucking shit like you, fucking bitch........................ 5.9.97.199']"
06087e2338f9b86c,"['""\n\n some baklava for you!', 'fuck .', '=)   ""']"
060d90bb83941f2a,"['this is my page fuckers so i can say what i want.', 'fuck you drini and naconkantari... i hope you enjoy your scheduled raping.', 'p.s.', 'done a head count lately?']"
0612f0cf5318c790,"['hey wiki nerd  \n\nu suck man i dont like your nasty coments punk ill beat ur guts from the back.', 'signed lover boy.', 'ps i love butt sex and we can have  butt sex ill  bring the ky gelly']"
06168775082a96d2,"['you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!', 'you are a mothjer fucker cocksucker!']"
06205250808cc1f3,"['motherfucker, dont be changing the fucking gta timeline!']"
063044c2f0a7bd60,"['fuck you, you paranoid bitch!!!', 'you are a ugly unwanted bucket of sludge who is obsessed with the unwanted festering sputum bag from hell and the teletubbie rubbing pantaloon you try to bite the mailman, you c.u.m guzzling sick minded prick who cooks for the filthy freak and the decomposing penguin groper thy fawning ill-nurtured lout hath a idle-headed maggot-pie if not for your daddy, you would be a racist cursed horny toad who eats the earwax of the brain dead snotbox and the crap eating horny toad and you lift your leg on trees, you evil naked weasel who slobbers on the wrinkly snob and the anatomically incorrect disfunctional buffoon so quit being so stupid, you cat litter munching abysmal lunatic who slobbers on the cat harassing rectum and the anatomically incorrect lunatic.', 'you big smelly cunt!', 'your mums crack tastes like mince and  \nfuck your mouth.', 'your girlfriend is ugly.', 'if my dog is as ugly as you are, i would shave his ass and make him walk backwards.', 'you are just cum you mom should of swallowed.', 'you are just a dog that jumped the fence and ran away.', 'how did you get here?', 'did someone leave your cage open?', 'are your parents siblings?', 'hey are you lost?', 'which way did you come in?', 'does she have an appetite?', 'she looks like she has an appetite.', 'go ahead, tell them everything you know.', 'it`ll only take 10 seconds.', 'i`d love to go out with you, but my favorite commercial is on tv.', 'you fail at life \nand \nplease press the reset button on your life \nyou should see the expressions on their faces, priceless.', '__________________ \ngame over motherfucker!', '>:( \n\nthanks to you neither me nor my family will  give this shit foundation a fucking dime.', 'do wikipedia a favor and just delete your account.', 'have a nice day.']"
065675c12e22e3e1,"['you fascit nazi!', 'you socialist bastard!', 'you filthy hippy!', ""you dare touch my edits again and i'll go to where you live and kick your ass in person."", ""it shouldn't be hard to find."", 'communes smell worse than slaughter houses.', 'i make edits.', ""i don't vandilaze."", 'get off your high horse.']"
0661f992b32b3351,"['fuck of nazi propaganda\nodpierdalcie sie jebani faszyści od polski !', '!!!!!!!!!', '!']"
06678c919e830854,"['since this is my user page, i can say what i want:\n\nyou guys are all a bunch of motherfucking ass-eaters and i hope you all rot in hell.']"
067c5e814e88a56b,['fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you u useless bot fuck you']
06a132e6a70c8fb8,"['what the fuck is wrong with you people?', 'stop critizing us!!!', ""you're writing in opinion!!"", 'fuck stop this!', 'maddox is a prick']"
073b0064f3ec42d6,"['""back the fuck off.', ""take your 12 year old ass and buy some fucking webkinz and stop trying to involve yourself in something you don't understand and act like some internet tough guy."", ""if i get another post from you, i'll track down your parents and have a talk with them."", ', 2008\n\n""']"
07590502f252ba19,['eat a dick \n\nand fuck off']
07cec10ca35fe5f8,['go to  die \n\nson of  bich']
07f1e0a1c10fcf28,['dumb niggaz \n\nyall niggas are dumb.sean kingston never played biggie.i was joking around dumbfucks.']
07f5a42d271d19fe,"[""hey i'm just tellin' like it is you ugly as fuck butt fugly muthafucka!""]"
081a5f7b052138cf,"['hey roy.', 'go fukk yourself you gay bich.', 'ya u heard me.', 'pussy']"
0959d4fdaf74a050,"['this dude that blocked me is a fucking cock sucker!!!!!!!!!!', 'hexachord suck some dick negro']"
098a1772e8557778,"['hey i thnk that you an asshole \n\nyou just love to fuck your momk all day bitch.', 'stop fuckinmg her now!!!!!!!!!!', 'got it bitch']"
09e8e8ad3963d537,['angry \n\nfuck you bitch']
0a70e5e93b2fcded,"[""you are a fuck head i'm not a vandal so suck cock ass master."", ""we'll talk after your done with your mom.""]"
0a751ed4b4da7890,['you are a mindless faggot pig please god burn this fucking maggot to death in hell\nyou have offended my senses you mindless self important fucking pest\nthe god that you hate hates you']
0ab6d9ce8ee20cbf,"[""but he's a bitch who made a comment only a bitch would make? )""]"
0af52724ffb11d6b,['fuck \nyou little bitch the cowboys have no testes']
0c7c341727488579,"['do go fuck off bastard\ndo yyou have a life?', 'go fuck off bastard and yank your cock through your ass.', 'i hate you and hope you go away forever.', 'lame is you fuck your mom.', 'die die die and all that crap.', 'this is for mahy mahonerz\nass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.']"
0c954ebf2fa4c16f,"[""go masturbate yourself on someone else's page, you will get no satisfaction from me, slut."", ""wikipedia is not the proper place for you to abuse your powers just because you're unsatisfied in life."", ""it ain't my fault you're ugly, sista.""]"
0cd29f52aebb4750,"['yo b1tch!', 'you absolute fuk1ng little b1tch you wanna step up face to face toe to toe you fuk1ng absolute tiny little fuk1ng hopeless b1tch?124.180.159.192']"
0cf5e967ded97d37,"[""so everytime i reset my modem my ip changes\n\nfuck you petty sexless ugly ass desperate no life.. no status in society anal retentive wiki admins\n\n(the site is great.. but the lower level admins have no life and can't handle the little authority they have.. it tells you how small and pathetic their lives are)\n\nif i get blocked ill be on in 20 seconds with a new ip or the pizza is free."", 'cheers.']"
0cff83251f6a4cab,"['you are my bitch!', 'i own your ass.']"
0e08d36291f714d0,"['yeah\n\nlooking thorough history and stuff, get a life, you sad little man, get off your arse a get a life, find better things to do than governing things on wikipedia, i bet uou like the smell of your own shit, i bet you gargle your own piss, i bet you like to wank off to kiddy porn, you saddo, you fucking saddo, fuck off and diiiiiiieeeeeeeee']"
