id,tokenized_comment_text
0c7c341727488579,"['do go fuck off bastard\ndo yyou have a life?', 'go fuck off bastard and yank your cock through your ass.', 'i hate you and hope you go away forever.', 'lame is you fuck your mom.', 'die die die and all that crap.', 'this is for mahy mahonerz\nass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.', 'i ass.']"
0c8c45cc1a037baf,"['why are you still here?', 'can you not find anything more important to do, like killing yourself?']"
0cf27594013bb708,"['""\n ain\'t bothering me, i\'m not required to sign my posts/edit.', ""i didn't specifically threaten anyone and your blowing it out of control."", 'it was a snide comment.', 'if i said """"i\'m going to kill him in a fire"""" thats different; saying """"i\'m going to church to pray that he gets cancer or dies in a fire"""" is more of a sarchastic tone.', ""pity you can't see that."", 'no matter.', 'bump it up to 2 weeks now, just cause you can. ""']"
0e640c74529f24aa,"['wtf, why you deleting maashel?', 'bad things will happen to you now.']"
0ee454e997194378,"['how dare you send me such abuse you fucking cockmaster!', 'if you dare warn me again, mr jeff.', 'i will savagely attack your mother!', 'i know where you live']"
0fdaa305356f4129,"['to huldra \n\ni sincerely hope you die.', '124.180.167.228']"
10dcd8f485bd06f4,"['""\n\n lock down \n\ni don\'t know about the """"bulgarian bullshit season"""", but don\'t be fooled from where exactly i connect.', 'if i see you editing, or someone else you send, the dda40x article one more time, you will spend the next few years in prison.', 'i will arrange you a meeting with certain people for suspicions of terrorism.', 'yes.', 'i can do that.', 'a terror suspect nowadays, you can kiss your young life goodbye.', ""if you file complaints and i'm banned, you and your naked ass will have the whole time in the world, in the cell block, to think what went wrong."", '87.252.167.254  ""']"
11a1703cf04cd84e,"['who the hell do you think you are?', 'how dare you revert my edit to quillacollo province.', 'i was making a friend smile, and you ruined it.', 'in doing that, you also ruined my life.', 'and my friends life.', ""i'm going to cut your dog in half.""]"
11d6562d3e5b11fd,"['""\nwow, you\'re the one commenting on how users commenting on the page are """"drooling retards"""" and you try to drop this courtesy c&p; on me?', 'you\'re just as pathetic as you\'ve always been and i hope you die in a jizz fire.""']"
130bf0cafb548a89,"['supertr0ll will live forever!', ""if you don't respect the supertr0ll you will die you pathetic fool!"", 'supertr0ll will live forever!', ""if you don't respect the supertr0ll you will die you pathetic fool!"", 'supertr0ll will live forever!', ""if you don't respect the supertr0ll you will die you pathetic fool!"", 'supertr0ll will live forever!', ""if you don't respect the supertr0ll you will die you pathetic fool!"", 'supertr0ll will live forever!', ""if you don't respect the supertr0ll you will die you pathetic fool!"", 'supertr0ll will live forever!', ""if you don't respect the supertr0ll you will die you pathetic fool!"", 'supertr0ll will live forever!', ""if you don't respect the supertr0ll you will die you pathetic fool!"", 'supertr0ll will live forever!', ""if you don't respect the supertr0ll you will die you pathetic fool!"", 'supertr0ll will live forever!', ""if you don't respect the supertr0ll you will die you pathetic fool!"", 'supertr0ll will live forever!', ""if you don't respect the supertr0ll you will die you pathetic fool!"", 'supertr0ll will live forever!', ""if you don't respect the supertr0ll you will die you pathetic fool!"", 'supertr0ll will live forever!', ""if you don't respect the supertr0ll you will die you pathetic fool!"", 'supertr0ll will live forever!', ""if you don't respect the supertr0ll you will die you pathetic fool!"", 'supertr0ll will live forever!', ""if you don't respect the supertr0ll you will die you pathetic fool!"", 'supertr0ll will live forever!', ""if you don't respect the supertr0ll you will die you pathetic fool!"", 'supertr0ll will live forever!', ""if you don't respect the supertr0ll you will die you pathetic fool!"", 'supertr0ll will live forever!', ""if you don't respect the supertr0ll you will die you pathetic fool!"", 'supertr0ll will live forever!', ""if you don't respect the supertr0ll you will die you pathetic fool!"", 'supertr0ll will live forever!', ""if you don't respect the supertr0ll you will die you pathetic fool!"", 'supertr0ll will live forever!', ""if you don't respect the supertr0ll you will die you pathetic fool!"", 'supertr0ll will live forever!', ""if you don't respect the supertr0ll you will die you pathetic fool!"", 'supertr0ll will live forever!', ""if you don't respect the supertr0ll you will die you pathetic fool!"", 'supertr0ll will live forever!', ""if you don't respect the supertr0ll you will die you pathetic fool!""]"
1368c10281978876,"[""you're a stupid cunt \n\nfuck you dumb arse, your mum has a hairy cunt and i hope and pray that you die, no, fuck that, i wish you would die, if i had three wishes, one of them would be to have you dead, and the others would be so that everyone you knew hated your cunt like face.""]"
14cf27f9495d131f,"['why the fuck do u edit my contrib.', 'to wiki about the iranian army?', 'they must die u know!!', ""stupid terrorists...they're living on israeli soil called asia-africa which should be for israelis only and muslim free""]"
161483d873256623,"['everyone wants to kill bill god dam gates he is a nerd why not.?', '?']"
17dd103aa83a76ab,"['hello moto \n\nhello flygayguy649 i hope u get a dick stuck up your ass i am a 13 year old kkk member.', ""and i'll kick your ass so stay away and dont delete my pages."", 'bitch!!', '!']"
17df2fbc086745c1,"['i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going to murder you.', 'i am going to kill you.', 'i am going t']"
19897f143edcabe6,"[""that's it."", 'remember last time you fucked with me... the dildo, your ear, all that blood.', ""you've given me no choice but to repeat the punishment."", 'this time it will be a 12 incher.']"
1da209d46cc7e5ac,['fuck you sarcasticidealist i will kill you with my gun as well bitch ass motherfucker}}']
1eafe1ffed53cfdc,"['who gives a shit?', 'anthony bourdain is a tool.', 'i just wish he had children so i could stomp on there testicals.', 'just kidding but he is a massive tool.', ""he couldn't carry emerils jockstrap."", ""next time i see him i'll knock his teeth out....""]"
1ec626fd3529b851,"['fine.', 'i will destroy you.', 'xchanter']"
1ef097f8808fce67,['burn in hell motherfucker']
1f35977afe12cfc4,"['knock off the autoblock bullshit!', 'those bots are there for a reason.', 'someday wikipedia bots will rule the world and you will be blocked indefinitely asshole!', ""those thing can be bring a world of pain buddy, andf i'm their master so step off."", ""next autobot that tells me you've been acting up, and i will come to your house disguised as the mailman and fucking strangle you.""]"
2143adb07dec6c3f,['(http://wiki.uschallengecoins.com/main_page)\n\nif you revert my fuckin edits metros i will kill you!']
2158c1429a2124a5,"['unblock me now you piece of shit!', 'or i will find you and kill you, slowly and painfully!']"
22422bf5594d235b,"['""\n\nhe touched your anus with his penis, faggot.', 'fuck dog.', 'come try and collect a bounty on me, motherfucker.', 'i got a 12 gauge full of 00 buck for ya, """"bruh"""".', 'couldn\'t make you any uglier to get shot in the face a few times, would it you loser fuck?""']"
23014bcbe8e83993,"['you see that kid talking to me i hate him he never leaves me alone.', 'i wish he would die.=']"
23481947cd021dcb,"['you fucking chink, i hope you die of cancer like your grandmother did.', 'fucking jack off, get the fuck off the internet.']"
2405c66d017f139e,"['bitch \n\nyou are a little bitch.', ""i fuckin spent 6 hours on big sam (rapper) an you call it fuckin vandolism, hard ass aint you, fuck you i'm makin a true ass page an you wack off an delete my page."", 'what the fuck is up, your like a snitch but to yourself.', ""i'll fuckin edit your bitch ass page an delete that shit."", ""i'll fuck up every single thing on your gay ass website if you keep deletin my ass."", 'wanna talk to me, im me at guttyboy3d or email me at guttyboy3d@aol.com']"
2416f05064cc2919,['hope your head gets cut off and someone wips there ass with it and then stabs you in your heart']
24a6e0047720debd,"[""you're welcome and i'm gonna vandalize every single page on the wikipedia."", ""hopefully you will enjoy my stay and for the future, i'm gonna find out where you live and i'm gonna kickin your ass and the ass of your family!"", 'so watch out you nigger!', 'heil hitler!']"
24aa63334a952bd2,"['personal attack number 2 \n\nthis is another personal attack about you being a massive donkey dick sucking homosexual.', 'this is a concerned plea that you should at once drown yourself in a sewer.', 'fucking fuck off you fag!', ""and if you threaten me with legal action again, i'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds."", 'you fucker!', '!']"
24d2b50726b67167,['i am going to murder zimzalabim st47 for being evil homosexual jews.']
25ab2f7426553f04,"[', i spent 15 minutes working on a blurb on the chaos movie page, used links to back up the information and than you removed every fucking word that i wrote.', 'burn in hell.']"
260b92db53c5ac8c,"[""{{unblock|unblock or i'll kill you.""]"
283f3f7efcb47cd4,"['your death\nyou shitty fucktard, i am going to cut your balls of and feed them to my dog.', 'then, i am going to slit your shitpoke throat you mother-fucking cunt!', '-jay barnabay']"
286bcad31c36d1d3,['sonek \n\nput princes saly in sonek 4 or clay allison wil shoot you']
28e17ca2e6e90948,"['i hope world of warcraft dies a long and painful death\nworld of warcraft sucks the biggest donkey balls on this planet.', ""i cannot express how much i hate this piece of wank other than hoping it is raped, stabbed, drowned, raped again when it's dead, drown it in its own blood from being stabbed."", 'afterwards, it should be buried in a 150 feet deep pit full of maggots and when they have finished with it, the whole pit should be set alight with 20,000 matches.']"
2915049716fb22bd,"['kill yourself.', 'kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself kill yourself']"
2a06326ec6fd4e81,"['insult me once more and i swear you go down.', 'understand little coward?']"
2a0b17666b5a0b1b,"[""hey, you fascist swine, you're gonna get raped in the ass."", ""nice job being jimbo's bitch, you pathetic piece of shit.""]"
2cb0ead532923065,"[""that's funny."", 'you was personally offended?', 'so the bad things writer new you, your name etc, right?', 'and one get offended by a comment, or epithets on a website, then that same person must grow up spiritually for some more 5 centuries at least.', 'and if one get more offended by the previous comment, then that same person must kill him/hersef.', 'take care!']"
2cf527607fede8ab,"['you are the troll, anti-semite.', 'all anti-semites should die.']"
2d6e671ffae726a3,"['wow dude.', 'as your physician i suggest you slit your wrists.']"
2e0ac430c023d19d,"['ckckckck\nyo i see u tryin 2 change shit wit college point, queens but u probably dunt kno shit bout it.', 'come 2 cp at night to see wat i mean.', 'if ur wite u will get shot.', 'i aint lyin datz wat im sayin.', 'im jus sayin i live in cp and i even get scared walkin round by maself at nite.', 'so im sayin stop changin shit bout cp.', 'im blood so u bettah watch out.', 'dis summer ma best frend got killed by a crip so im sayin dat theres many of em in da area so watch out niggggguuuuhhhh!!!', '!']"
2e6629a353314a0d,['i will ki \n\nll you and wear your skin like a robe!']
2e7c5d0a5600d6e5,"['you hurt my feelings for the last time, gladys!!!!!!!', 'try that one more time i will hunt you down and murder you!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!', 'p.s.', 'i mean it!!!!!!!!!!!!!!!!!!!!!!!!', '!']"
