id,tokenized_comment_text
0109d5a4788850f7,"['thank you for your racist experimenting with the page katherine heigl on wikipedia.', 'your test worked, and it has been reverted or removed.', 'please use the sandbox for any other tests you may want to do.', 'take a look at the welcome page to learn more about contributing to our encyclopedia.', 'now go fuck yourself you racist canuck asshole1  u have nothing better to do than censor the truth u goddamn kkkkanuck piece o trash///  dickhead moron motherfucker111lol  you canucks r real retards1  fuk off dickweed!', ""edit another 1 of my eidts and you'll be expel from wiki by jimbo you sob dickhead11 \nso watch it mofo piece of garbage racist mofo asshole."", 'im tryinbg to be nice here so take what i say as a compliment!yamla']"
01166f26ee280e56,"['gay \n\nthe existence of cdvf is further proof that  is a sad twat.', 'he is also very ugly, and has a willy for a face.']"
011d0c0a6c8e5765,"['i never fucking made this mother fucking article i just fucking edited it and that was a fucking long time ago fucking assholes!', 'pissing me off @']"
011e2c96cfa8a055,"['fucked with the wrong muchacho.', '21:19, july 23, 2005 (utc)']"
01208d2b76624130,"['hi \n\nim a fucking bitch.', '50.180.208.181']"
013ad5246f4b953b,"['f**k all rides at worlds of fun  \n\ni hate all rides at worlds of fun because they are sh_tty and boring.', 'all ride operators at wof should be fired sued and hanged.', 'burn all wof coasters.', 'arrest all wof park operators!', 'assassinate all wof customers!', ""i heard that a boy died on timberwolf on august, 2014. that's stupid!"", 'worlds of fun should have nown better to built that sh_t ride.', ""worlds of fun cares about money and prophet moar than they're customers."", 'burn that sh_t park down!', 'f**k you rides!', 'worlds of fun is dangerouser than grround zero and area 51. \n\nworlds of fun should burn in hell!']"
015c99386399aa14,['hello how do i get somebody to fix shit around here?']
015d1b0bb4cc744d,"['dictionaries\n\nhow dare you call my contribution spam!!!', 'i am a kurd and i made a lsit of kurdish dictionaries.', 'you bloody turkish nationalist and atoricity commiting bone breaking nazi.', 'watch out folk this slimy turk is trying to censor the internet this is not undemocratic turkey here, no prison cells in wikipedia you stupid turk!', 'and you buggers want membership to the eec']"
01625cc84c6ef15b,"['how do you know he is dead.', 'its just his plane that crashed.', 'jeezz, quit busting his nuts, folks.']"
018663f910e0bfe6,['what a motherfucking piece of crap those fuckheads for blocking us!']
019ab9a91e7fcdbe,"['are you fucker mother fucker have nothing to do but block university computers.', 'go and suck cocks']"
019c4ce48e6bfbab,"['hello \n\nyou disgrace to humanity.', 'stop wasting valuable internet resources (your killing the fucking planet) and throw out your pc.', ""ps it's like 3am what the fark kinda life do you have on wikipedia 24/7."", 'a very sad and lonely one lol.', ""life's too short find something better to do""]"
01b1926bc5c1cc78,"['it wasnt vandalism, dickhead']"
01b9aa85cc61c03f,"['""\n\n you suck \n\nif you don\'t undelete the page """"barry dejay"""" i will %$#@ you!""']"
01bed0edcd09824a,"['hahaha, you dont actually believe this bullshit you are telling me right now?', 'you are talking about the access to the country or representatives to the government, not kim jong un himself.', 'those are two totally different things (although i could understand your stupidity, since north koreans think that kim jong un is the governement, im just saying).', 'go troll somewhere else kid.']"
01ce75675a501e50,"['""\\\nyou wasted your own time!', 'take this advice with you: pull your head out of your ass!', ""be real and don't spend the rest of your life sucking ass."", 'have a nice life!', 'goodbye!', '(mailbox) ""']"
020316a0de9e0406,"['""you know, i was thinking...\n\nnobody really attacked me before i revealed my age here.', 'after i announced that i was 14, i was subject to a constant storm of harassment and abuse.', ""the same thing goes for when i was on the sandbox when i was 11.  before people knew my age, they didn't care."", 'after i told them my age, they hated me.', 'it\'s just so amusing how the idiot soapboxers think of teenagers as being responsible for the """"decline"""" of the soapbox (like it was ever any good to begin with).', 'this is funny, because the adults are the dumbest people here.', 'mauricio, chuppah, redneckgirl, pinky, scooby, gg, foreverlosttinkerbell, greenrabbit, starrocketsinflight, bree-robinson, enigma-72, cocainenightmares, tokyodome, chad_ocho-cinco, steve lake...\n\n...all adults.', 'the teenage posters here are typically the smartest ones.', ""let's see... g-dawg, head_banging_brunette, classicage, metropolis (even though he's a bipolar weirdo), chrisscript, just to name a few."", 'all i ever see adults posting is """"rate my poo!!1!', '"""", """"my ballz smell funny"""", """"whoz hawter: me or ur mom???//?/?', '"""", """"i like to rape little girls"""", and """"hey guyz look at me im an attention whore!!!!11!!1!""""', 'the adult posters here are immature, moronic, savage bullies with the mental capacity of a retarded 4-year-old.', 'whereas, most of the teenagers here are thoughtful, intelligent, mature, and often profound.', ""but they're subject to constant schoolyard bullying by the idiot adult posters who think they're somehow superior because they were born (and dropped on their head) earlier."", 'soapbox logic never fails to amuse me...\n""']"
0207005a6576eafc,"[""here's an idea \n\ngo fuck yourself, cumshitter.""]"
0209cdf3131130ed,"['""  will my motherfucking safety be guaranteed????', 'i fucking hope so!!!', ""i'm bringing my own fuckin' weapons!!"", 'pay me when i get back motherfuckers!!!', 'oh yeah i\'ve got a joke...a family (husband, wife, son, daughter, dog) walks into an agent\'s office and tells him that they\'ve got a great vaudeville routine...he says """"we don\'t hire kiddy acts"""" and they say """"but we\'re really good!""""', 'and so the agent says """"fine, let me see what you\'ve got, but if you suck i\'m throwing you out""""...so the family gets ready...the daughter hits the cd player and circus music begins playing, the father jump kicks the son in the head and stoms his face in the ground until it\'s a bloody pulp, then proceeds to jerk off and cum all over his shattered skull.', 'meanwhile the mother begins violently finger fucking the daughter as the dog fucks the mother in the ass hole.', ""this is the point when the father takes the leftover brain matter from the son's head and shoves it into the mother's pussy, then begins fucking her pussy while simultaneously sticking his finger down the daughter's throat until she vomits all over them both."", ""then the dog bites the mother's hand off as she's finger fucking the daughter, leaving her hand in the daughter's pussy as blood squirts all over the place...the father takes blood from the ground, smears it all over the mother's chest, bends over, and begins shitting all over the open wound where her hand used to be before the dog bit it off."", ""they take the dog and shove it in a microwave, heating it up until it explodes, then take the dog remains, mix it with the father's shit, the son's head wound, and the father's cum, and shove it into the daughter's mouth."", ""then the father rips the son's dick off and fucks the daughter with it, as the mother locate's the son's testicles, breaks them open, and drinks the sperm that comes out."", 'then the family lines up and says """"ta da!', '""""...there\'s silence from the agent, until he finally says """"i love it!', 'what do you call that?', '""""...and the family says """"we call it...the aristocrats!""""""']"
02230885017a50c5,"['fuck you, smith.', 'please have me notified when you die.', 'i want to dance on your grave.']"
022509df20736807,['i shit on your face \n\nfuck you']
022af9360c61f05f,"['groin \n\nyou sad fuck.', ""i'm going to restore my edit, and you are going to leave it, or else i wil knee you in the groin yourself, prick."", '91.108.208.101']"
023d01990e18a4da,['he likes itin the ass by muhamad ali and kelly has a giant penis and also fucked columbus']
0265bcade39daa25,"['fuck off you murdering scum!!', '!']"
026bd33490542b2e,"['you gay motherfucker i know where you live,i am going to sand your face off,then i am to going to beat you to a pulp,you chicken shagger.']"
029dceed3519e371,['you studid cock sucker u stop callin me ok its a frank garrett eatin the worms crawl outa your moms pussy you fucking retardo hit i retardo']
02a98267cd4a2a73,"['.', 'fu ck ing trollreasons']"
02afd99087d6cdc4,"['leave me alone!', ""i told you already to leave me alone.why can't you fuck off and do your own fucking thing."", 'or do you find that hounding me is amusing.', 'id u do then you are a mothafuckin asshole and i will ban you.']"
02bbfc50f48fb9bd,"['take care not to believe your own bullshit, see on bullshit.', '99.184.231.227']"
02c6e41e4b317ac3,"[""wouldn't be the first time bitch."", ""fuck you i'll find out where you live, sodomize your wife and then burn your house down."", 'fuck you you fucking queer.']"
02d9d26320773709,['fuck you jzg \n\ni will have you removed as editor you stupid moron']
02e6fc74d370b880,"['""\n how about this """"go fuck yourself.""""""']"
03088aacc4600323,"[""fuck you faggot, i don't care if i get blocked, as long as everyone knows you are a dumb cunt.""]"
030ed098f411f8c7,"['cavorting with heretics \n\nfuck heretics!!', '!']"
03222bc65ab17f08,"[""this is your dad sam \n\ni'm worried about you."", 'worried that your cock wont fit in my ass anymore!, omfk lolz haha i said peeenis gorf gorf gorf gorf']"
033d6574ecbbeb8e,"['or any historical fact concerning current armenia pertaining wikiprojects.', 'keep your pathetic winking marks to your antiturkish ass.']"
034beefa865b5381,"['i have a dick, its bigger than yours!', 'hahaha']"
034cf319ae8fab24,"['watch out for user:xeno hell bite your dick off!!!', '!']"
0350c82d1f207e0e,"['bleh.', ""i'm all out of ideas."", 'is there really something wrong with the server or what?', ""the damn thing won't work for me, either helvetica_font_new.svg (my upload of segoe ui was actually a png to begin with...)""]"
03687823a14a8454,"['fuck you people.', 'the information of that can be found here []']"
037f8fbe6e9cbe03,"[""ghe you're a fag."", 'learn it, know it!']"
038327604e7dece8,"['just a thought.', ""hey jeremy,\nwhy don't you wash your vagina?"", 'why do you insist on letting it smell like a musty pile of tuna?', ""i'm tired of smelling it babe when we make love."", 'i do you doggy style and the smell just pierces my nostrils.', 'i have to turn away it disgust me so much.', 'also, wipe your ass a little better.', ""i'm getting shit on my dick, and tht's fucking gross, you cunt.""]"
038947bbf889cb2a,"[""fuck you both, i'm not interested in what either of you think."", ',']"
039281cfaf5a7462,"['""\n\nlol dumb arabs and their """"you cant show my god, heres a bomb because i have sand in my vagina!""""', 'fucking towelheads""']"
039296aa294ee10b,"['shut up, you fat poop, or i will kick your ass!!', '!']"
03b209cb784d7a36,"['""\n\nno!', 'this is a group effort!', 'wikipedia is a collaborative community and there are no school essays here.', 'the article needs to be more professional and adopt a better title besides the references.', 'this is all that needs to be done, so get off your high horse and accomplish what you want to see done.', 'if you have these goals, then put yourself to the test of solving this problem.', ""that's what i do whenever something perturbs me."", ""you're just looking for a fight about something you admittedly care nothing about."", 'how about i come by your house and criticise your gardens?', '""""why?""""', 'you say.', '""""because they are too fucking ugly and i don\'t like the way they  don\'t blend in with the neighbours\' yards.', 'so tacky, but i\'m only passing by and i\'ve never been down this road before.""""', '15:24, 25 feb 2005 (utc)""']"
03b97c9337d7d5fd,['kiss my dick \n\n...all 3 of you']
03c207be67b02e60,"['you need to stop.', 'what difference does it make if the episodes of any show have their own articles?', ""you're acting like a major geek."", ""will wp collapse within itself if it's not perfect?"", ""i think the joker said it best when he said:\n\nthe only sensible way to live in this world is without rules\n\nand don't even try to tell me that wp would be terrible without rules."", 'you can have moderators to stop vandalism, just stop fucking redirecting.', ""it's getting on my nerves, along with about 75% of wp users.""]"
03ebb03deb920216,"['to blanchardb \n\nyou dumb motherfucker i am going to sue the shit out of you.', 'watch your back.']"
03f3dec5d5e9d381,"['""\n\n-———————————————————————————————————————————————————————————-\n\nsuck my dick.', 'thank you.', '—talk/hist ""']"
0420f5f4e950566b,"[""demonte morton \n\nu bastard stop deletin' my shit u white trash cracker muthafucker."", 'fuck u u racist bitch.', 'i hope u die.']"
04237ea01685d4b6,['bla bla bla....suck it irishguy =)']
04258e0f81ca98f8,['try the official website then - shit head!']
042d435734db39cb,"['""every other press agency said the crowd was chanting """"you\'re a tory too"""" only the daily mail which by the way is a tory paper reported that the croud chanted """"fucking tory jew"""" he is a dispicable scab but that is because of his politics not his liniage  \n\n""']"
042e184200690387,"['{{unblock|i said im sorry......how do u expect me to stop making accounts if u dont unblock me.....if u unblock me,ill stop making acounts...simple...........ur the ones who are making something bad to worse.....stop making a big deal...im not doing anything bad or violating anything now,so i dont get it,why am i still blocked....just get over it already.......i mean well.....im not here do violate anything.......im just trying to help.......and can someone tell alexandria to unblockme already......this block is so fucking overrated.....cant u just forgive and forget.....move on people....there are other things to worry about than a stupid block...so unblock me and move on........again,i come in peace......and i have a right to contribute to wikipedia.....what happend in the past happend....the past is in the past.....now were the present......lets open a new page and start a new chapter.....star fresh..ok..deal..?', '?.......i promise i wont violate anything.....all im asking is another chance......one last chance.....']"
04371246307ecbd1,['fuck you and your small penis']
0437561ecfde2bfb,"['re: moving dragon slayer to dragon slayer series \nfuck your mother!', 'you is son of a bitch!']"
0447ab3c0aceab45,"[""insult for musikanimal \n, you're a fucking shit, the reason that i'm insulting is because , fuck you wikipedia.""]"
044f39de7fce756e,"['you have no friends in real life, what makes you think anyone on the internet will like you?', ""take the hint, you're an a-hole.""]"
0470a205e8ecf59b,"['closedmouth is a dick-fuck \n\nthis guy is a jackass who sux cock 4 a fuckin job y the fuck does the trans do it????', '?cuz its into tht kinda shit >:(']"
047b26be7714316a,"['""\n\nyou have evidence from me!', 'i presented you with tone of evidence, but you reject it because it goes against your fictional ideas of what new england is or should be.', 'even eastern(southeast anyway) ct is not into this new england thing, which actually shocked me!', 'i have told you time and again, western ct does not think of ourselves in this ne thing.', 'go to a town meeting and see if boston or ne comes up.', ""ct and it's place in the nyc metro area is what comes up."", 'you are doing nothing but telling lies and spreading propaganda.', 'it has to be because you dismiss my actual facts and you make too many excuses that hold no water.', 'in my ct, there are no signs that point to new england or boston.', 'our signs point to new york state and city.', ""also, how you people are not on this guy's ass like you are on mine?"", '""""i bet its cause we white folk from new england hate nyc niggers, like this spick who posted above me.', 'go fuck yourself.—the preceding unsigned comment was added by 71.162.110.60 (talk • contribs).""""', ""i can only assume because he is one of you and he at least still believe in new england with boston as it's capital."", 'get your head out of your ass.', 'watch you block me for those comments.', 'if i get blocked, that guy (you?', 'should be blocked. ""']"
0481f0959adb034a,['whos the douche that deleated all of the info and crap i really want to curse them out right now.']
0487903955e2e742,"['mine dispeared, somebody wax my ass.']"
048e2bdc78a2dff1,"['""\n\nhey fuck you, who the fuck checks """"phnom nam lyr wildlife sanctuary"""" for vandalism.', 'get a fucking life you turd bag""']"
0492cfd8278238d4,"['72.94.188.92 \n\nyo what the fuck is your problem fucking around with my page!', 'leave it the fuck alone!']"
049aa7969ccd93ff,"['""\n\nas for the arguements that abo should be included .. it already is.', ""wanker is used alot, but only as a common noun, and the usuage isn't unique."", 'same for the other words mentioned.', 'though other commonwealth countries (such as new zealand) may use cunt in a similar fashion, australians do seem to use it more.', 'however, this arguement is irrelevent since many """"australian"""" words such as """"mate, bloke"""" etc are used extensively in nz, and the uk, though are still in the article.', 'r0m""']"
04a2e9156cfd87a6,"['{{unblock|what the fuck?!?!?!', 'the article on anne kilkenny was poorly written, i rewrote it so it didnt look like shit, look at my final edit you fucking dumbass.}}']"
04aadd2f732eef57,"['hey idiot.', ""i'm simply verifying the truth."", 'mobile17 was not the first to have a ringtone maker online.. brinked was.', 'do some fucking research before you remove my shit.', ""tired of you assholes removing my hard work i'm putting into making wikipedia a relevant page.""]"
04ac56a43d2d209a,"['re: \n\npunk ass snitch, get the cock.']"
04af185d298b513f,"['""\n\noh right, like """"this article sucks and you know it.""""', ""isn't abusive language."", 'hypocrite.', 'eat shit and die, loser.""']"
04cf14506adaaf42,['you are a faggot\nget a life 97.102.60.171']
04f8cad9735b8c3c,"['recent?', 'you just a pussy.']"
050c330758a40c44,"['""=reliable sources===\ncheating:\n""""barry bonds:cheater"""" from cbs, yea i kinda think that is reliable.', '""""dear barry bonds, you are either an outright cheater or very stupid"""" from the usa today \n""""yes, barry bonds is a cheater.', 'he is a cheater of the worst sort"""" \nlying:\n""""it\'s clear, barry bonds\' a liar"""" new york daily news, another pretty freakin\' reliable source.', '""""barry lamar bonds is a bad man"""" baseball digest \n""""but bonds is a liar, a cheater, a whiner and a bad influence on america\'s youth""""  mark barnes\n\n==""']"
0512b588a4b80e45,"['your are fucking gay wad!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!', 'i fucked your mum.', 'oh wait your gay you dont have a mom!!!', 'hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha\nlolololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololol\ncuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcunti fucked your mum.', 'oh wait your gay you dont have a mom!!!', 'hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha\nlolololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololol\ncuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcunti fucked your mum.', 'oh wait your gay you dont have a mom!!!', 'hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha\nlolololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololol\ncuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcunti fucked your mum.', 'oh wait your gay you dont have a mom!!!', 'hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha\nlolololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololol\ncuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcunti fucked your mum.', 'oh wait your gay you dont have a mom!!!', 'hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha\nlolololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololol\ncuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcunti fucked your mum.', 'oh wait your gay you dont have a mom!!!', 'hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha\nlolololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololol\ncuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcu']"
0512f33cf8807fa2,"['aaron swartz \n\nstop fucking reverting my goddamn edits!!!', 'i think aaron swartz is a dumb-ass, and he should have been\nkilled a long time ago.', 'i know where you live; i will kill you if you revert any more pages!!!!', '!']"
051ef2d095a230cd,"['i wish to restate the an thread as neutral and inviting community discussion.', 'i realize that i went to far by characterizing ih as a dick.', 'i apologize.', '140.247.141.165']"
0527d9c4ff997a3e,"['why the hell did you fucking write that?!', 'i can vandalize wikipedia whenever i want!']"
052fbdf4ce567988,"['my side of the story\n\nattention, douchebags and douchetees.', 'i have been labled as a terrorist on this site.', 'bull to the shit!', 'i simply have a vast amount of knowlege on a wide range of topics.', 'scjessey, for example did not mention he is a fucking douchebag on his article.', 'so i had to ammend this.', 'i was simply trying to spread the truth.', 'alllallalalalalalalalalaalalaalalalalalal.', 'sorry.', 'i have to do that every 5 minutes or i go to hell.', 'allalalalalalalalalalalalalalallalalalalalllalalala allah 4ever!']"
05452c3ec6ac1859,"['well fag... block me.', 'block me?!', 'oh the world will shurly end!', 'come off your high horse.', ""i'll say what i want about you."", 'if you continue bashing me then i will just \nhave to post complaints about you on every b log and\nforum i can find.', 'every chat room will be filled with how\nredfarmer (did your mom come up with that name?)', 'is untrustworthy.', 'if you block me i can always find info on another site.', ""a site where they don't allow people (or freaks) like you\nto delete pages on a whim!"", 'so you gonna block me?', 'ban me?', 'go ahead.', 'but be warned... without being able to edit pages.', ""i can't help you by giving you instructions on\nhow to change your diapers."", 'sorry.', 'leonhart178']"
05579b212760ff49,"['fartsalot56 says f**k you motherclucker!', '!']"
056d37c3ad166da3,"['""\n\n a kitten for you!', 'just becuz ur pussy 4 lying.\n\n  \n""']"
057894cf4738a5d8,"['you are a gay homo.', 'i hope you choke on your penis and die.', 'i am sending a big bleck guy to jizz in your face.']"
0593a8a738fedf41,"['igho otegheri deletion\nwho the hell are you to decide what to delete and what not????!!!', 'you could go fuck yourself u little piece of shit..']"
05a928e4d2101d4e,"['@: nobody cares about the fucking shit like you, fucking bitch........................ 5.9.97.199']"
05bde2e257e74eca,"[""the only thing you are persistant at you ugly bastard is fucking the troll'''""]"
05ca1ec519e6efb0,"['fuck you \n\nmuthafucka ,  you jerk you scum lowlife loser !', '!', 'hehe hahah188.23.179.183']"
05d2bc5c9264fb4f,"['look you little cocksucker.', 'i did nothing wrong.', 'i am sick of your bullshit harassment and you are really starting to piss me off you little pussy.', ""i am doing nothing wrong so just swallow your pride (i know it's hard for you) and admit you lost this fight."", 'now piss off!', 'blackeyedfool12']"
05dbe7a437525101,"['no, you are the racist, you goddamn neo-nazi \n\n you big boy']"
05e65404071455d5,['what the fuck gose here']
05e7f830a1eb0a13,"[""you\nyou're a little bitch."", ""you can't handle an argument like a man, so you're crying to the administrators."", 'go fuck yourself.']"
05f67b1d664fd035,['mostly burtalbert you fucking asshole go suck a dick u fucking king of assholes']
05f69d22471ee406,"['i had enough of *you*, bastard.']"
06087e2338f9b86c,"['""\n\n some baklava for you!', 'fuck .', '=)   ""']"
060d90bb83941f2a,"['this is my page fuckers so i can say what i want.', 'fuck you drini and naconkantari... i hope you enjoy your scheduled raping.', 'p.s.', 'done a head count lately?']"
060da8258645667d,"[""scope\nplease see the link above, as i'm sure you are a fucking spastic""]"
0612f0cf5318c790,"['hey wiki nerd  \n\nu suck man i dont like your nasty coments punk ill beat ur guts from the back.', 'signed lover boy.', 'ps i love butt sex and we can have  butt sex ill  bring the ky gelly']"
